"record_id","sell","price_usd","kilometers","miles","year","maker","model"
71319,1,3852.,173090,107553.,1999.,"Toyota","Corolla"
71365,1,1035.,297407,184800.,1989.,"Toyota","Corolla"
71622,0,4500.,161176,100150.,2001.,"Toyota","Corolla"
71871,1,910.,428086,266000.,1995.,"Toyota","Corolla"
72020,0,1800.,261,162.,1981.,"Toyota","Corolla"
72075,0,5600.,51935,32271.,2002.,"Toyota","Corolla"
72138,0,9000.,87943,54645.,2003.,"Toyota","Corolla"
72162,0,7500.,77376,48079.,2002.,"Toyota","Corolla"
72255,0,3551.,130708,81218.,2000.,"Toyota","Corolla"
72258,0,2900.,204387,127000.,1978.,"Toyota","Corolla"
72259,0,5300.,199559,124000.,1978.,"Toyota","Corolla"
72692,1,1800.,276019,171510.,1997.,"Toyota","Corolla"
72927,1,12500.,46792,29075.,2004.,"Toyota","Corolla"
73118,1,10100.,2586,1607.,2006.,"Toyota","Corolla"
73250,0,5401.,99457,61800.,2001.,"Toyota","Corolla"
73282,1,4574.,102203,63506.,2001.,"Toyota","Corolla"
73288,1,6100.,102203,63506.,2001.,"Toyota","Corolla"
73492,1,3000.,149669,93000.,1996.,"Toyota","Corolla"
73527,1,2500.,148060,92000.,1995.,"Toyota","Corolla"
73804,1,10700.,32992,20500.,2005.,"Toyota","Corolla"
74167,1,2425.,241818,150259.,1998.,"Toyota","Corolla"
74203,1,3351.,154066,95732.,1995.,"Toyota","Corolla"
74294,0,6900.,111648,69375.,2003.,"Toyota","Corolla"
74300,0,8575.,118010,73328.,2003.,"Toyota","Corolla"
74391,1,11300.,52465,32600.,2004.,"Toyota","Corolla"
74425,1,2284.98,80467,50000.,2001.,"Toyota","Corolla"
74745,1,2550.,274554,170600.,1985.,"Toyota","Corolla"
74753,0,3250.,142169,88340.,1999.,"Toyota","Corolla"
74755,0,4201.,142169,88340.,1999.,"Toyota","Corolla"
74805,1,3852.,178404,110855.,1997.,"Toyota","Corolla"
74939,0,10099.,60350,37500.,2004.,"Toyota","Corolla"
75085,1,2500.,214043,133000.,1984.,"Toyota","Corolla"
75160,1,7701.,105285,65421.,2003.,"Toyota","Corolla"
75394,0,11100.,43452,27000.,2004.,"Toyota","Corolla"
75644,1,504.,321869,200000.,1989.,"Toyota","Corolla"
75851,0,3500.,205996,128000.,2000.,"Toyota","Corolla"
75976,0,6800.,103548,64342.,2001.,"Toyota","Corolla"
75977,0,6400.,103642,64400.,2001.,"Toyota","Corolla"
76118,1,466.,345779,214857.,1987.,"Toyota","Corolla"
76143,0,8200.,27549,17118.,2005.,"Toyota","Corolla"
76343,1,789.,207707,129063.,1997.,"Toyota","Corolla"
76577,1,1558.,29934,18600.,1980.,"Toyota","Corolla"
77132,1,15700.,35832,22265.,2006.,"Toyota","Corolla"
77139,0,13300.,5044,3134.,2006.,"Toyota","Corolla"
77141,0,6100.,35832,22265.,2006.,"Toyota","Corolla"
77147,1,16505.,5044,3134.,2006.,"Toyota","Corolla"
77160,0,9350.,11265,7000.,2006.,"Toyota","Corolla"
77446,0,330.,280026,174000.,1989.,"Toyota","Corolla"
77574,1,11600.,38624,24000.,2003.,"Toyota","Corolla"
77843,1,102.76,309577,192362.,1988.,"Toyota","Corolla"
78112,0,8200.,69879,43421.,2003.,"Toyota","Corolla"
78187,1,9000.,51499,32000.,2003.,"Toyota","Corolla"
78189,1,5900.,102998,64000.,2001.,"Toyota","Corolla"
78544,0,8900.,93342,58000.,2003.,"Toyota","Corolla"
78627,0,4000.,117989,73315.,1994.,"Toyota","Corolla"
78742,1,8700.,42493,26404.,2004.,"Toyota","Corolla"
78750,0,7500.,42493,26404.,2004.,"Toyota","Corolla"
78758,0,8301.,42493,26404.,2004.,"Toyota","Corolla"
78762,0,8600.,42493,26404.,2004.,"Toyota","Corolla"
78883,0,10100.,53659,33342.,2003.,"Toyota","Corolla"
78920,0,10215.,58756,36509.,2004.,"Toyota","Corolla"
78923,0,10350.,58756,36509.,2004.,"Toyota","Corolla"
78995,0,9609.,61561,38252.,2003.,"Toyota","Corolla"
79073,0,11100.,19352,12025.,2004.,"Toyota","Corolla"
79079,0,12101.,19352,12025.,2004.,"Toyota","Corolla"
79090,0,11300.,19352,12025.,2004.,"Toyota","Corolla"
79094,0,10600.,19352,12025.,2004.,"Toyota","Corolla"
79186,1,2390.,241791,150242.,1997.,"Toyota","Corolla"
79252,0,9600.,53028,32950.,2005.,"Toyota","Corolla"
79466,1,863.57,292772,181920.,1992.,"Toyota","Corolla"
79523,1,835.,297729,185000.,1990.,"Toyota","Corolla"
79635,0,13000.,22838,14191.,2005.,"Toyota","Corolla"
79799,0,9999.,74030,46000.,2003.,"Toyota","Corolla"
79859,0,16100.,925,575.,2006.,"Toyota","Corolla"
79953,1,2600.,56232,34941.,1998.,"Toyota","Corolla"
80091,1,6202.,61744,38366.,1997.,"Toyota","Corolla"
80151,1,772.,184168,114437.,1992.,"Toyota","Corolla"
80215,1,1714.89,135829,84400.,1992.,"Toyota","Corolla"
80243,0,12600.,1996,1240.,2006.,"Toyota","Corolla"
80272,1,1136.15,281635,175000.,1997.,"Toyota","Corolla"
80317,0,8000.,18556,11530.,2003.,"Toyota","Corolla"
80318,1,8655.,18750,11651.,2003.,"Toyota","Corolla"
80319,0,7400.,18739,11644.,2003.,"Toyota","Corolla"
80341,0,3600.,100112,62207.,1999.,"Toyota","Corolla"
80366,0,4850.,100112,62207.,1999.,"Toyota","Corolla"
80370,0,6300.,98434,61164.,2002.,"Toyota","Corolla"
80378,0,6100.,100112,62207.,1999.,"Toyota","Corolla"
80393,0,10000.,65552,40732.,2004.,"Toyota","Corolla"
80406,0,9877.33,58195,36161.,2004.,"Toyota","Corolla"
80497,0,5000.,132074,82067.,2000.,"Toyota","Corolla"
80498,0,3750.,118605,73698.,1996.,"Toyota","Corolla"
80501,0,12600.,42567,26450.,2005.,"Toyota","Corolla"
80504,1,2500.,284405,176721.,1998.,"Toyota","Corolla"
81581,1,2805.,215652,134000.,2000.,"Toyota","Corolla"
81800,0,1805.,191805,119182.,1974.,"Toyota","Corolla"
81807,1,2651.,231908,144101.,1999.,"Toyota","Corolla"
81893,1,810.,222411,138200.,1992.,"Toyota","Corolla"
81959,0,9600.,29477,18316.,2005.,"Toyota","Corolla"
81960,0,10100.,29477,18316.,2005.,"Toyota","Corolla"
81961,0,10100.,29477,18316.,2005.,"Toyota","Corolla"
81996,1,1250.,149030,92603.,1990.,"Toyota","Corolla"
82224,0,9000.,41505,25790.,2004.,"Toyota","Corolla"
82254,1,1025.,236574,147000.,1994.,"Toyota","Corolla"
82397,1,1275.,75639,47000.,1985.,"Toyota","Corolla"
82399,1,2325.,75639,47000.,1985.,"Toyota","Corolla"
82772,1,3562.98,132016,82031.,1997.,"Toyota","Corolla"
82897,0,5800.,154497,96000.,2001.,"Toyota","Corolla"
83128,1,860.,135639,84282.,1990.,"Toyota","Corolla"
83130,1,925.,114104,70901.,1989.,"Toyota","Corolla"
83231,1,1075.,183394,113956.,1997.,"Toyota","Corolla"
83825,1,9001.,72420,45000.,2003.,"Toyota","Corolla"
83838,1,685.,323478,201000.,1993.,"Toyota","Corolla"
83874,0,13400.,6598,4100.,2006.,"Toyota","Corolla"
83896,1,5200.,149283,92760.,2000.,"Toyota","Corolla"
84042,1,1995.,198754,123500.,1991.,"Toyota","Corolla"
84089,0,2950.,186026,115591.,1998.,"Toyota","Corolla"
84211,0,2326.,173698,107931.,1994.,"Toyota","Corolla"
84239,1,8700.,19621,12192.,2003.,"Toyota","Corolla"
84250,1,8300.,19621,12192.,2003.,"Toyota","Corolla"
84252,1,2325.,213140,132439.,1997.,"Toyota","Corolla"
84269,0,11800.,23313,14486.,2005.,"Toyota","Corolla"
84318,0,6777.,121666,75600.,2004.,"Toyota","Corolla"
84319,0,7900.,121666,75600.,2004.,"Toyota","Corolla"
84336,1,1295.,295154,183400.,1997.,"Toyota","Corolla"
84345,0,570.,155755,96782.,1976.,"Toyota","Corolla"
84467,0,3150.,99284,61692.,2004.,"Toyota","Corolla"
84872,1,1600.,320259,199000.,1988.,"Toyota","Corolla"
84904,1,8200.,59139,36747.,2004.,"Toyota","Corolla"
85059,1,1525.,315431,196000.,1996.,"Toyota","Corolla"
85151,1,10500.,56200,34921.,2005.,"Toyota","Corolla"
85238,0,13100.,17173,10671.,2005.,"Toyota","Corolla"
85240,0,11750.,17173,10671.,2005.,"Toyota","Corolla"
85471,1,3951.03,242906,150935.,1999.,"Toyota","Corolla"
85737,0,3100.,175097,108800.,1999.,"Toyota","Corolla"
85759,1,520.,383024,238000.,1992.,"Toyota","Corolla"
85972,1,870.,295315,183500.,1996.,"Toyota","Corolla"
86066,0,2225.,182520,113413.,2000.,"Toyota","Corolla"
86131,1,9000.,63086,39200.,2003.,"Toyota","Corolla"
86140,1,720.,125275,77842.,1991.,"Toyota","Corolla"
86141,1,700.,125275,77842.,1991.,"Toyota","Corolla"
86277,1,1525.,192558,119650.,1993.,"Toyota","Corolla"
86278,0,1625.,192558,119650.,1993.,"Toyota","Corolla"
86288,0,13601.,42884,26647.,2005.,"Toyota","Corolla"
86312,0,12000.,25368,15763.,2006.,"Toyota","Corolla"
86421,0,10300.,46776,29065.,2003.,"Toyota","Corolla"
86462,0,10100.,55155,34272.,2004.,"Toyota","Corolla"
86473,0,11500.,55155,34272.,2004.,"Toyota","Corolla"
86524,0,7100.,112213,69726.,2003.,"Toyota","Corolla"
86530,0,8304.,112213,69726.,2003.,"Toyota","Corolla"
86546,0,5100.,78005,48470.,2004.,"Toyota","Corolla"
86549,0,6100.,112213,69726.,2003.,"Toyota","Corolla"
86568,0,12100.,3458,2149.,2006.,"Toyota","Corolla"
86609,0,3250.,18287,11363.,1996.,"Toyota","Corolla"
86636,1,1999.,146607,91097.,1994.,"Toyota","Corolla"
86700,0,12000.,41056,25511.,2004.,"Toyota","Corolla"
86896,0,7750.,118906,73885.,2003.,"Toyota","Corolla"
86965,1,514.,304387,189137.,1990.,"Toyota","Corolla"
87010,1,4302.99,134863,83800.,2000.,"Toyota","Corolla"
87096,0,5601.,153514,95389.,2002.,"Toyota","Corolla"
87141,0,12611.,46259,28744.,2005.,"Toyota","Corolla"
87145,1,7350.,85295,53000.,2002.,"Toyota","Corolla"
87151,1,7400.,85295,53000.,2002.,"Toyota","Corolla"
87158,0,11200.,46259,28744.,2005.,"Toyota","Corolla"
87169,0,10334.,42625,26486.,2006.,"Toyota","Corolla"
87295,1,9400.,106699,66300.,2004.,"Toyota","Corolla"
87588,0,8550.,33278,20678.,2005.,"Toyota","Corolla"
87710,1,2025.,174277,108291.,1995.,"Toyota","Corolla"
87730,1,1450.,346009,215000.,1993.,"Toyota","Corolla"
87733,1,3950.,179748,111690.,1999.,"Toyota","Corolla"
87883,0,650.,178637,111000.,1991.,"Toyota","Corolla"
87884,1,600.,178637,111000.,1991.,"Toyota","Corolla"
87903,0,10000.,69335,43083.,2003.,"Toyota","Corolla"
88476,1,10900.,12311,7650.,2005.,"Toyota","Corolla"
88499,0,3550.,124253,77207.,2002.,"Toyota","Corolla"
88505,1,7500.,124253,77207.,2002.,"Toyota","Corolla"
88506,0,3950.,124253,77207.,2002.,"Toyota","Corolla"
88508,0,4000.,124253,77207.,2002.,"Toyota","Corolla"
88569,0,7300.,86211,53569.,2005.,"Toyota","Corolla"
88586,0,7500.,113167,70319.,2003.,"Toyota","Corolla"
88704,0,5328.,106276,66037.,2001.,"Toyota","Corolla"
88754,1,197.5,418429,260000.,1988.,"Toyota","Corolla"
88792,1,7450.,122632,76200.,2004.,"Toyota","Corolla"
88991,0,7700.,17703,11000.,2005.,"Toyota","Corolla"
89025,1,5250.,114569,71190.,2001.,"Toyota","Corolla"
89135,0,4550.,135859,84419.,2002.,"Toyota","Corolla"
89312,0,12101.,64124,39845.,2005.,"Toyota","Corolla"
89425,1,3500.,241401,150000.,1998.,"Toyota","Corolla"
89640,0,6100.,64990,40383.,2001.,"Toyota","Corolla"
89700,0,4350.,115388,71699.,1998.,"Toyota","Corolla"
89709,0,1825.,386138,239935.,2000.,"Toyota","Corolla"
89715,0,1225.,186666,115989.,1992.,"Toyota","Corolla"
89765,0,10100.,46042,28609.,2004.,"Toyota","Corolla"
89769,1,7700.,80115,49781.,2003.,"Toyota","Corolla"
89774,1,12400.,46043,28610.,2004.,"Toyota","Corolla"
89816,0,7100.,133587,83007.,2003.,"Toyota","Corolla"
89817,0,7200.,133587,83007.,2003.,"Toyota","Corolla"
89830,1,520.,313516,194810.,1994.,"Toyota","Corolla"
89965,0,12100.,11840,7357.,2006.,"Toyota","Corolla"
89969,0,11500.,11840,7357.,2006.,"Toyota","Corolla"
90268,0,3700.,194731,121000.,1998.,"Toyota","Corolla"
90353,0,2550.,128748,80000.,1994.,"Toyota","Corolla"
90392,1,4050.,217244,134989.,1987.,"Toyota","Corolla"
90393,1,4000.,217244,134989.,1987.,"Toyota","Corolla"
90395,1,2000.,213985,132964.,1987.,"Toyota","Corolla"
90409,1,2650.,197949,123000.,1999.,"Toyota","Corolla"
90536,1,10000.,56327,35000.,2005.,"Toyota","Corolla"
90560,1,8000.,63352,39365.,2004.,"Toyota","Corolla"
90713,0,8600.,46111,28652.,2004.,"Toyota","Corolla"
90740,0,9100.,77088,47900.,2003.,"Toyota","Corolla"
90837,1,7601.,81389,50573.,2001.,"Toyota","Corolla"
91290,0,9300.,64374,40000.,2004.,"Toyota","Corolla"
91298,0,500.,314400,195359.,1983.,"Toyota","Corolla"
91377,1,11090.,86583,53800.,2003.,"Toyota","Corolla"
91574,1,6901.95,94641,58807.,2001.,"Toyota","Corolla"
91578,0,12600.,32646,20285.,2005.,"Toyota","Corolla"
91681,1,2000.,209215,130000.,1985.,"Toyota","Corolla"
91887,0,408.02,341849,212415.,1989.,"Toyota","Corolla"
91893,0,3676.,97327,60476.,1994.,"Toyota","Corolla"
92155,1,2959.,96680,60074.,1995.,"Toyota","Corolla"
92157,1,3100.,173957,108092.,1996.,"Toyota","Corolla"
92160,1,2426.52,111095,69031.,1993.,"Toyota","Corolla"
92458,1,910.,185530,115283.,1994.,"Toyota","Corolla"
92491,0,2225.,121758,75657.,1987.,"Toyota","Corolla"
92492,1,2200.,121758,75657.,1987.,"Toyota","Corolla"
92512,0,10900.,21528,13377.,2006.,"Toyota","Corolla"
92617,0,2550.,239839,149029.,1986.,"Toyota","Corolla"
92737,1,577.77,285718,177537.,1993.,"Toyota","Corolla"
92833,1,480.,477196,296516.,1988.,"Toyota","Corolla"
92835,1,630.,392096,243637.,1992.,"Toyota","Corolla"
92852,1,835.,377163,234358.,1989.,"Toyota","Corolla"
92856,1,1425.,172805,107376.,1996.,"Toyota","Corolla"
92866,1,1305.,284847,176996.,1993.,"Toyota","Corolla"
92881,1,930.,302539,187989.,1994.,"Toyota","Corolla"
92922,1,960.,218789,135949.,1992.,"Toyota","Corolla"
92931,1,580.,389736,242171.,1991.,"Toyota","Corolla"
92941,1,3050.,366816,227929.,2001.,"Toyota","Corolla"
92958,1,503.02000000000004,328551,204152.,1987.,"Toyota","Corolla"
92960,1,1525.,355556,220932.,1996.,"Toyota","Corolla"
93037,1,611.51,172887,107427.,1992.,"Toyota","Corolla"
93239,0,760.,157716,98000.,1988.,"Toyota","Corolla"
93387,0,2025.,205996,128000.,1996.,"Toyota","Corolla"
93408,0,5101.,99926,62091.,1997.,"Toyota","Corolla"
93618,1,510.,328013,203818.,1990.,"Toyota","Corolla"
93664,1,5100.,83552,51917.,1999.,"Toyota","Corolla"
94080,1,7999.99,82881,51500.,2004.,"Toyota","Corolla"
94182,1,836.26,328306,204000.,1986.,"Toyota","Corolla"
94341,1,3500.,329915,205000.,1985.,"Toyota","Corolla"
94402,0,5600.,143195,88977.,2004.,"Toyota","Corolla"
94540,1,9600.,111772,69452.,2003.,"Toyota","Corolla"
94541,0,7100.,111772,69452.,2003.,"Toyota","Corolla"
94875,1,1127.,177028,110000.,1992.,"Toyota","Corolla"
94876,1,1305.,177028,110000.,1992.,"Toyota","Corolla"
94943,0,3650.,175418,109000.,1998.,"Toyota","Corolla"
94945,0,9200.,27200,16901.,2004.,"Toyota","Corolla"
94948,0,9000.,27200,16901.,2004.,"Toyota","Corolla"
94996,0,6300.,3911,2430.,2005.,"Toyota","Corolla"
95009,0,7100.,71374,44350.,2003.,"Toyota","Corolla"
95057,0,8100.,91208,56674.,2003.,"Toyota","Corolla"
95307,0,1625.,590629,367000.,1985.,"Toyota","Corolla"
95622,0,14100.,8851,5500.,2006.,"Toyota","Corolla"
95675,0,1700.,194731,121000.,1999.,"Toyota","Corolla"
95682,0,5300.,114413,71093.,1999.,"Toyota","Corolla"
95695,1,12000.,44468,27631.,2005.,"Toyota","Corolla"
95703,0,10000.,30307,18832.,2005.,"Toyota","Corolla"
95708,0,4250.,68288,42432.,2003.,"Toyota","Corolla"
95794,0,4550.,178122,110680.,2001.,"Toyota","Corolla"
95828,1,6800.,159175,98907.,2003.,"Toyota","Corolla"
95842,1,1575.,265189,164781.,1995.,"Toyota","Corolla"
95883,1,1175.,265189,164781.,1995.,"Toyota","Corolla"
95889,1,624.04,274427,170521.,1988.,"Toyota","Corolla"
96227,1,900.,315069,195775.,1986.,"Toyota","Corolla"
96238,1,3550.,219009,136086.,2001.,"Toyota","Corolla"
96249,1,10000.,13197,8200.,2005.,"Toyota","Corolla"
96334,1,1276.01,198485,123333.,1979.,"Toyota","Corolla"
96335,1,1225.,198485,123333.,1979.,"Toyota","Corolla"
96374,1,12400.,42232,26242.,2005.,"Toyota","Corolla"
96377,1,12750.,42232,26242.,2005.,"Toyota","Corolla"
96378,1,10852.,42232,26242.,2005.,"Toyota","Corolla"
96698,0,4000.,140919,87563.,1997.,"Toyota","Corolla"
96922,0,9450.,48280,30000.,2005.,"Toyota","Corolla"
96923,0,7950.,48280,30000.,2005.,"Toyota","Corolla"
96924,0,9656.32,48280,30000.,2005.,"Toyota","Corolla"
96997,1,3551.98,141065,87654.,1991.,"Toyota","Corolla"
97013,1,4005.,151454,94109.,2000.,"Toyota","Corolla"
97038,0,305.,267592,166274.,1988.,"Toyota","Corolla"
97046,0,202.5,267592,166274.,1988.,"Toyota","Corolla"
97048,0,152.5,267592,166274.,1988.,"Toyota","Corolla"
97053,0,1186.,187094,116255.,1992.,"Toyota","Corolla"
97056,1,770.,228051,141704.,1991.,"Toyota","Corolla"
97063,0,305.,267592,166274.,1988.,"Toyota","Corolla"
97064,1,1752.,266350,165502.,1993.,"Toyota","Corolla"
97066,0,1286.08,187094,116255.,1992.,"Toyota","Corolla"
97070,1,455.,267592,166274.,1988.,"Toyota","Corolla"
97205,1,207.5,260714,162000.,1991.,"Toyota","Corolla"
97227,1,1475.,301165,187135.,1996.,"Toyota","Corolla"
97249,0,2130.,169297,105196.,1995.,"Toyota","Corolla"
97250,0,2200.,169297,105196.,1995.,"Toyota","Corolla"
97252,0,2325.,171033,106275.,1994.,"Toyota","Corolla"
97271,0,7877.77,128748,80000.,2004.,"Toyota","Corolla"
97413,0,13100.,28252,17555.,2005.,"Toyota","Corolla"
97626,0,3100.,321520,199783.,1982.,"Toyota","Corolla"
97682,1,480.,468610,291181.,1990.,"Toyota","Corolla"
97836,0,13750.,4236,2632.,2005.,"Toyota","Corolla"
97854,0,10000.,55741,34636.,2004.,"Toyota","Corolla"
97855,0,10125.,55741,34636.,2004.,"Toyota","Corolla"
97901,0,7000.,131678,81821.,2002.,"Toyota","Corolla"
97904,0,5951.,131678,81821.,2002.,"Toyota","Corolla"
97911,0,2940.,151410,94082.,1996.,"Toyota","Corolla"
97937,1,7200.,79180,49200.,2004.,"Toyota","Corolla"
98003,1,8600.,20117,12500.,2004.,"Toyota","Corolla"
98040,0,4444.,128400,79784.,2002.,"Toyota","Corolla"
98050,0,9600.,28101,17461.,2005.,"Toyota","Corolla"
98124,0,11096.,34042,21153.,2005.,"Toyota","Corolla"
98167,1,9999.,63247,39300.,2004.,"Toyota","Corolla"
98190,0,3250.,192907,119867.,1998.,"Toyota","Corolla"
98205,0,1825.,394346,245035.,1995.,"Toyota","Corolla"
98436,0,4543.,132288,82200.,1999.,"Toyota","Corolla"
98459,1,162.5,177028,110000.,1996.,"Toyota","Corolla"
98584,1,2500.98,305775,190000.,1998.,"Toyota","Corolla"
98641,1,3450.,138404,86000.,1995.,"Toyota","Corolla"
98642,1,2905.,138404,86000.,1995.,"Toyota","Corolla"
98714,1,8500.,101572,63114.,2003.,"Toyota","Corolla"
99063,1,1400.,360984,224305.,1994.,"Toyota","Corolla"
99213,0,990.,287830,178849.,1990.,"Toyota","Corolla"
99233,1,1425.,169419,105272.,1990.,"Toyota","Corolla"
99361,1,2175.,292901,182000.,1985.,"Toyota","Corolla"
99378,0,7700.,22531,14000.,2005.,"Toyota","Corolla"
99576,0,2275.88,177639,110380.,1998.,"Toyota","Corolla"
99577,0,1875.,177639,110380.,1998.,"Toyota","Corolla"
99634,0,480.,146608,91098.,1981.,"Toyota","Corolla"
99712,0,8000.,43935,27300.,2005.,"Toyota","Corolla"
99720,1,510.,418,260.,1988.,"Toyota","Corolla"
99791,1,5100.,135494,84192.,1998.,"Toyota","Corolla"
100028,1,500.,161726,100492.,1986.,"Toyota","Corolla"
100153,1,2025.,122310,76000.,1981.,"Toyota","Corolla"
100270,1,2025.,438734,272617.,1986.,"Toyota","Corolla"
100284,1,1525.,186198,115698.,1989.,"Toyota","Corolla"
100307,1,2850.,209152,129961.,1995.,"Toyota","Corolla"
100308,0,2275.,209081,129917.,1995.,"Toyota","Corolla"
100378,0,1625.,106217,66000.,1981.,"Toyota","Corolla"
100400,1,1999.,234320,145600.,1993.,"Toyota","Corolla"
100597,1,4300.,76067,47266.,1995.,"Toyota","Corolla"
100664,1,4550.,193121,120000.,1986.,"Toyota","Corolla"
100695,1,3450.,199491,123958.,1999.,"Toyota","Corolla"
100837,1,1126.,272843,169537.,1989.,"Toyota","Corolla"
100881,1,2275.,237565,147616.,1998.,"Toyota","Corolla"
100933,0,5200.,108357,67330.,2000.,"Toyota","Corolla"
100939,1,1225.,271979,169000.,1991.,"Toyota","Corolla"
100956,1,2125.,214921,133546.,1995.,"Toyota","Corolla"
101141,0,10100.,51821,32200.,2004.,"Toyota","Corolla"
101285,1,1181.27,333433,207186.,1993.,"Toyota","Corolla"
101287,0,1790.,195836,121687.,1996.,"Toyota","Corolla"
101685,1,1801.,213587,132717.,1998.,"Toyota","Corolla"
101719,1,3600.,162544,101000.,1997.,"Toyota","Corolla"
102122,0,5201.12,139638,86767.,2002.,"Toyota","Corolla"
102430,1,2225.,246230,153000.,1995.,"Toyota","Corolla"
102463,0,3205.,157877,98100.,1998.,"Toyota","Corolla"
102550,0,3000.,144197,89600.,1998.,"Toyota","Corolla"
102725,0,1675.,207337,128833.,2002.,"Toyota","Corolla"
102750,1,1725.,261213,162310.,1996.,"Toyota","Corolla"
102791,0,3655.,121478,75483.,2000.,"Toyota","Corolla"
102797,1,2400.,261210,162308.,1996.,"Toyota","Corolla"
102811,0,3950.,106426,66130.,1999.,"Toyota","Corolla"
102875,1,2000.,178629,110995.,1995.,"Toyota","Corolla"
103195,1,7656.,46993,29200.,2001.,"Toyota","Corolla"
103320,1,10100.,31138,19348.,2004.,"Toyota","Corolla"
103321,0,10300.,31138,19348.,2004.,"Toyota","Corolla"
103322,0,11411.,31138,19348.,2004.,"Toyota","Corolla"
103323,0,11369.69,31138,19348.,2004.,"Toyota","Corolla"
103419,1,950.,126311,78486.,1984.,"Toyota","Corolla"
103568,0,3500.,342219,212645.,1987.,"Toyota","Corolla"
103618,0,5900.,88514,55000.,2002.,"Toyota","Corolla"
103645,0,1000.,170476,105929.,1991.,"Toyota","Corolla"
103736,0,4053.,127830,79430.,2001.,"Toyota","Corolla"
103739,0,3301.,210572,130843.,2000.,"Toyota","Corolla"
103983,1,500.,89558,55649.,1979.,"Toyota","Corolla"
104094,1,860.98,252120,156660.,1990.,"Toyota","Corolla"
104182,1,2700.,225308,140000.,1991.,"Toyota","Corolla"
104234,1,3855.55,121797,75681.,1999.,"Toyota","Corolla"
104750,1,11300.,31986,19875.,2005.,"Toyota","Corolla"
104751,0,10805.,31986,19875.,2005.,"Toyota","Corolla"
105053,1,1515.,305775,190000.,1991.,"Toyota","Corolla"
105076,0,9050.,47337,29414.,2004.,"Toyota","Corolla"
105202,0,3125.,171109,106322.,1998.,"Toyota","Corolla"
105212,0,9777.,33516,20826.,2005.,"Toyota","Corolla"
105248,1,305.,351243,218252.,1991.,"Toyota","Corolla"
105434,1,600.,250564,155693.,1993.,"Toyota","Corolla"
105435,1,630.,250564,155693.,1993.,"Toyota","Corolla"
105581,0,1025.,181534,112800.,1987.,"Toyota","Corolla"
105754,1,8500.,76927,47800.,2002.,"Toyota","Corolla"
105765,1,8100.,127782,79400.,2003.,"Toyota","Corolla"
105768,1,8501.,127782,79400.,2003.,"Toyota","Corolla"
105770,1,8101.,127782,79400.,2003.,"Toyota","Corolla"
105825,0,10999.,7593,4718.,2006.,"Toyota","Corolla"
105834,0,11377.78,30396,18887.,2006.,"Toyota","Corolla"
106144,1,2775.,244474,151909.,1995.,"Toyota","Corolla"
106198,0,9405.,58888,36591.,2005.,"Toyota","Corolla"
106277,0,7000.,58405,36291.,2005.,"Toyota","Corolla"
106291,0,9100.,58888,36591.,2005.,"Toyota","Corolla"
106332,0,10100.,58405,36291.,2005.,"Toyota","Corolla"
106420,0,9600.,59217,36796.,2005.,"Toyota","Corolla"
106426,0,7100.,58405,36291.,2005.,"Toyota","Corolla"
106547,1,2550.,277934,172700.,1987.,"Toyota","Corolla"
106673,0,11700.,41832,25993.,2005.,"Toyota","Corolla"
106752,1,2200.,209215,130000.,1999.,"Toyota","Corolla"
106851,0,8700.,64918,40338.,2005.,"Toyota","Corolla"
106937,1,5499.,179571,111580.,1999.,"Toyota","Corolla"
